2023-07-10 19:22:55,127 - root: Episode: 1, loss: 30.781253, rewards: -2.725875, lr: 0.000500
2023-07-10 19:22:55,127 - root: Episode: 1, loss: 30.781253, rewards: -2.725875, lr: 0.000500
2023-07-10 19:22:55,499 - root: Episode: 2, loss: 37.886216, rewards: -2.201335, lr: 0.000500
2023-07-10 19:22:55,499 - root: Episode: 2, loss: 37.886216, rewards: -2.201335, lr: 0.000500
2023-07-10 19:22:55,861 - root: Episode: 3, loss: 33.904475, rewards: -2.972338, lr: 0.000500
2023-07-10 19:22:55,861 - root: Episode: 3, loss: 33.904475, rewards: -2.972338, lr: 0.000500
2023-07-10 19:22:56,227 - root: Episode: 4, loss: 43.721422, rewards: -3.420084, lr: 0.000500
2023-07-10 19:22:56,227 - root: Episode: 4, loss: 43.721422, rewards: -3.420084, lr: 0.000500
2023-07-10 19:22:56,587 - root: Episode: 5, loss: 29.332754, rewards: -3.055935, lr: 0.000500
2023-07-10 19:22:56,587 - root: Episode: 5, loss: 29.332754, rewards: -3.055935, lr: 0.000500
2023-07-10 19:22:56,947 - root: Episode: 6, loss: 37.974477, rewards: -2.458739, lr: 0.000500
2023-07-10 19:22:56,947 - root: Episode: 6, loss: 37.974477, rewards: -2.458739, lr: 0.000500
2023-07-10 19:22:57,322 - root: Episode: 7, loss: 32.345920, rewards: -2.002161, lr: 0.000500
2023-07-10 19:22:57,322 - root: Episode: 7, loss: 32.345920, rewards: -2.002161, lr: 0.000500
2023-07-10 19:22:57,682 - root: Episode: 8, loss: 41.347423, rewards: -2.818291, lr: 0.000500
2023-07-10 19:22:57,682 - root: Episode: 8, loss: 41.347423, rewards: -2.818291, lr: 0.000500
2023-07-10 19:22:58,041 - root: Episode: 9, loss: 36.162369, rewards: -2.562099, lr: 0.000500
2023-07-10 19:22:58,041 - root: Episode: 9, loss: 36.162369, rewards: -2.562099, lr: 0.000500
2023-07-10 19:22:58,406 - root: Episode: 10, loss: 36.723287, rewards: -2.438043, lr: 0.000500
2023-07-10 19:22:58,406 - root: Episode: 10, loss: 36.723287, rewards: -2.438043, lr: 0.000500
2023-07-10 19:22:58,762 - root: Episode: 11, loss: 34.521963, rewards: -2.202321, lr: 0.000500
2023-07-10 19:22:58,762 - root: Episode: 11, loss: 34.521963, rewards: -2.202321, lr: 0.000500
2023-07-10 19:22:59,126 - root: Episode: 12, loss: 32.258460, rewards: -2.154760, lr: 0.000500
2023-07-10 19:22:59,126 - root: Episode: 12, loss: 32.258460, rewards: -2.154760, lr: 0.000500
2023-07-10 19:22:59,494 - root: Episode: 13, loss: 33.747284, rewards: -2.030471, lr: 0.000500
2023-07-10 19:22:59,494 - root: Episode: 13, loss: 33.747284, rewards: -2.030471, lr: 0.000500
2023-07-10 19:22:59,861 - root: Episode: 14, loss: 37.086753, rewards: -1.958667, lr: 0.000500
2023-07-10 19:22:59,861 - root: Episode: 14, loss: 37.086753, rewards: -1.958667, lr: 0.000500
2023-07-10 19:23:00,229 - root: Episode: 15, loss: 30.549295, rewards: -1.819091, lr: 0.000500
2023-07-10 19:23:00,229 - root: Episode: 15, loss: 30.549295, rewards: -1.819091, lr: 0.000500
2023-07-10 19:23:00,593 - root: Episode: 16, loss: 38.295396, rewards: -2.517461, lr: 0.000500
2023-07-10 19:23:00,593 - root: Episode: 16, loss: 38.295396, rewards: -2.517461, lr: 0.000500
2023-07-10 19:23:00,957 - root: Episode: 17, loss: 35.390591, rewards: -2.126099, lr: 0.000500
2023-07-10 19:23:00,957 - root: Episode: 17, loss: 35.390591, rewards: -2.126099, lr: 0.000500
2023-07-10 19:23:01,352 - root: Episode: 18, loss: 48.070854, rewards: -1.237405, lr: 0.000500
2023-07-10 19:23:01,352 - root: Episode: 18, loss: 48.070854, rewards: -1.237405, lr: 0.000500
2023-07-10 19:23:01,714 - root: Episode: 19, loss: 38.081031, rewards: -2.182145, lr: 0.000500
2023-07-10 19:23:01,714 - root: Episode: 19, loss: 38.081031, rewards: -2.182145, lr: 0.000500
2023-07-10 19:23:02,084 - root: Episode: 20, loss: 35.898027, rewards: -1.875927, lr: 0.000500
2023-07-10 19:23:02,084 - root: Episode: 20, loss: 35.898027, rewards: -1.875927, lr: 0.000500
2023-07-10 19:23:02,454 - root: Episode: 21, loss: 42.906295, rewards: -1.722628, lr: 0.000500
2023-07-10 19:23:02,454 - root: Episode: 21, loss: 42.906295, rewards: -1.722628, lr: 0.000500
2023-07-10 19:23:02,815 - root: Episode: 22, loss: 35.490300, rewards: -1.921393, lr: 0.000500
2023-07-10 19:23:02,815 - root: Episode: 22, loss: 35.490300, rewards: -1.921393, lr: 0.000500
2023-07-10 19:23:03,189 - root: Episode: 23, loss: 37.080904, rewards: -1.390278, lr: 0.000500
2023-07-10 19:23:03,189 - root: Episode: 23, loss: 37.080904, rewards: -1.390278, lr: 0.000500
2023-07-10 19:23:03,558 - root: Episode: 24, loss: 30.268494, rewards: -1.871659, lr: 0.000500
2023-07-10 19:23:03,558 - root: Episode: 24, loss: 30.268494, rewards: -1.871659, lr: 0.000500
2023-07-10 19:23:03,931 - root: Episode: 25, loss: 46.407745, rewards: -1.992281, lr: 0.000500
2023-07-10 19:23:03,931 - root: Episode: 25, loss: 46.407745, rewards: -1.992281, lr: 0.000500
2023-07-10 19:23:04,304 - root: Episode: 26, loss: 31.242170, rewards: -2.001410, lr: 0.000500
2023-07-10 19:23:04,304 - root: Episode: 26, loss: 31.242170, rewards: -2.001410, lr: 0.000500
2023-07-10 19:23:04,674 - root: Episode: 27, loss: 39.986007, rewards: -1.923893, lr: 0.000500
2023-07-10 19:23:04,674 - root: Episode: 27, loss: 39.986007, rewards: -1.923893, lr: 0.000500
2023-07-10 19:23:05,050 - root: Episode: 28, loss: 35.217029, rewards: -1.831942, lr: 0.000500
2023-07-10 19:23:05,050 - root: Episode: 28, loss: 35.217029, rewards: -1.831942, lr: 0.000500
2023-07-10 19:23:05,418 - root: Episode: 29, loss: 51.962819, rewards: -1.416266, lr: 0.000500
2023-07-10 19:23:05,418 - root: Episode: 29, loss: 51.962819, rewards: -1.416266, lr: 0.000500
2023-07-10 19:23:05,787 - root: Episode: 30, loss: 41.044753, rewards: -2.382014, lr: 0.000500
2023-07-10 19:23:05,787 - root: Episode: 30, loss: 41.044753, rewards: -2.382014, lr: 0.000500
2023-07-10 19:23:06,153 - root: Episode: 31, loss: 34.222762, rewards: -2.912758, lr: 0.000500
2023-07-10 19:23:06,153 - root: Episode: 31, loss: 34.222762, rewards: -2.912758, lr: 0.000500
2023-07-10 19:23:06,520 - root: Episode: 32, loss: 42.655227, rewards: -2.126738, lr: 0.000500
2023-07-10 19:23:06,520 - root: Episode: 32, loss: 42.655227, rewards: -2.126738, lr: 0.000500
2023-07-10 19:23:06,898 - root: Episode: 33, loss: 36.774927, rewards: -1.434140, lr: 0.000500
2023-07-10 19:23:06,898 - root: Episode: 33, loss: 36.774927, rewards: -1.434140, lr: 0.000500
2023-07-10 19:23:07,271 - root: Episode: 34, loss: 30.309715, rewards: -2.136017, lr: 0.000500
2023-07-10 19:23:07,271 - root: Episode: 34, loss: 30.309715, rewards: -2.136017, lr: 0.000500
2023-07-10 19:23:07,637 - root: Episode: 35, loss: 33.626557, rewards: -2.012700, lr: 0.000500
2023-07-10 19:23:07,637 - root: Episode: 35, loss: 33.626557, rewards: -2.012700, lr: 0.000500
2023-07-10 19:23:08,003 - root: Episode: 36, loss: 42.690679, rewards: -1.639065, lr: 0.000500
2023-07-10 19:23:08,003 - root: Episode: 36, loss: 42.690679, rewards: -1.639065, lr: 0.000500
2023-07-10 19:23:08,367 - root: Episode: 37, loss: 33.352727, rewards: -1.837316, lr: 0.000500
2023-07-10 19:23:08,367 - root: Episode: 37, loss: 33.352727, rewards: -1.837316, lr: 0.000500
2023-07-10 19:23:08,737 - root: Episode: 38, loss: 41.924345, rewards: -1.708882, lr: 0.000500
2023-07-10 19:23:08,737 - root: Episode: 38, loss: 41.924345, rewards: -1.708882, lr: 0.000500
2023-07-10 19:23:09,118 - root: Episode: 39, loss: 34.841111, rewards: -1.495415, lr: 0.000500
2023-07-10 19:23:09,118 - root: Episode: 39, loss: 34.841111, rewards: -1.495415, lr: 0.000500
2023-07-10 19:23:09,490 - root: Episode: 40, loss: 39.022488, rewards: -1.789295, lr: 0.000500
2023-07-10 19:23:09,490 - root: Episode: 40, loss: 39.022488, rewards: -1.789295, lr: 0.000500
2023-07-10 19:23:09,859 - root: Episode: 41, loss: 41.968219, rewards: -1.280820, lr: 0.000500
2023-07-10 19:23:09,859 - root: Episode: 41, loss: 41.968219, rewards: -1.280820, lr: 0.000500
2023-07-10 19:23:10,223 - root: Episode: 42, loss: 35.234946, rewards: -1.601829, lr: 0.000500
2023-07-10 19:23:10,223 - root: Episode: 42, loss: 35.234946, rewards: -1.601829, lr: 0.000500
